ParcelNumber,Date,Price,ConveyanceTax
1910050180002,2024-10-01T10:00:00Z,799000,1588.00
1910050110016,2024-07-31T10:00:00Z,705000,1410.00
1910040140000,2024-10-30T10:00:00Z,949000,1898.00
1910020080000,2024-07-23T10:00:00Z,678000,1356.00
1910010140016,2024-11-07T10:00:00Z,550000,550.00
1910010070189,2024-09-10T10:00:00Z,468000,468.00
1910010070174,2024-08-02T10:00:00Z,485000,485.00
1910010070154,2024-10-17T10:00:00Z,440000,440.00
1910010070128,2024-08-20T10:00:00Z,407300,407.30
1910010070090,2024-07-15T10:00:00Z,450000,450.00
1910010070051,2024-09-17T10:00:00Z,435000,ERROR
1910010070027,2024-09-23T10:00:00Z,410000,615.00
1910010070002,2024-10-21T10:00:00Z,465000,465.00
1870520930000,2024-12-20T10:00:00Z,940000,1880.00
1870520470000,2024-07-18T10:00:00Z,762000,1524.00
1870520310000,2024-11-19T10:00:00Z,799000,1598.00
1870500720000,2024-11-29T10:00:00Z,850000,1700.00
1870490690000,2024-12-04T10:00:00Z,963000,1926.00
1870490040000,2024-07-30T10:00:00Z,790000,1580.00
1870480830000,2024-10-11T10:00:00Z,815000,1630.00
1870470860000,2024-07-31T10:00:00Z,700000,1400.00
1870460400000,2024-07-03T10:00:00Z,725000,1450.00
1870460200000,2024-09-12T10:00:00Z,675000,1350.00
1870410740000,2024-07-11T10:00:00Z,760000,1520.00
1870410070000,2024-12-16T10:00:00Z,550000,550.00
1870410040000,2024-09-13T10:00:00Z,685000,1370.00
1870402120000,2024-10-18T10:00:00Z,560000,560.00
1870401030000,2024-08-05T10:00:00Z,690000,1380.00
1870400790000,2024-08-26T10:00:00Z,470000,470.00
1870400660000,2024-11-27T10:00:00Z,521000,521.00
1870400080000,2024-07-19T10:00:00Z,655000,1310.00
1870390260000,2024-07-16T10:00:00Z,550000,550.00
1870360400000,2024-07-30T10:00:00Z,335000,335.00
1870360240000,2024-07-09T10:00:00Z,345000,345.09
1870351120000,2024-10-11T10:00:00Z,725000,1450.00
1870351020000,2024-12-23T10:00:00Z,725000,1450.00
1870350430000,2024-08-20T10:00:00Z,410000,615.00
1870340380002,2024-08-23T10:00:00Z,609000,1218.00
1870340380001,2024-08-05T10:00:00Z,589000,589.00
1870340260000,2024-09-19T10:00:00Z,998000,ERROR
1870340230000,2024-12-17T10:00:00Z,674978,1687.45
1870340200010,2024-09-24T10:00:00Z,299500,299.50
1870340200003,2024-12-18T10:00:00Z,350000,350.00
1870340010000,2024-07-17T10:00:00Z,1655000,4965.00
1870320710000,2024-10-16T10:00:00Z,520000,520.00
1870320330000,2024-10-03T10:00:00Z,350000,350.00
1870320250000,2024-10-09T10:00:00Z,323000,484.50
1870310700000,2024-09-11T10:00:00Z,525000,525.00
1870310120000,2024-12-12T10:00:00Z,400000,400.00
1870300330000,2024-08-12T10:00:00Z,630000,1260.00
1870290420000,2024-08-19T10:00:00Z,420000,630.00
1870290220000,2024-11-19T10:00:00Z,360000,540.00
1870280170059,2024-07-15T10:00:00Z,460000,46000
1870280170057,2024-07-29T10:00:00Z,425000,ERROR
1870280170047,2024-10-17T10:00:00Z,438000,438.00
1870280170013,2024-11-04T10:00:00Z,560000,840.00
1870270880000,2024-12-20T10:00:00Z,448500,672.80
1870270710000,2024-10-25T10:00:00Z,470000,705.00
1870270170000,2024-08-09T10:00:00Z,920000,1840.00
1870261420002,2024-08-08T10:00:00Z,700000,1400.00
1870240760000,2024-09-23T10:00:00Z,565000,847.50
1870240570000,2024-08-08T10:00:00Z,715000,1430.00
1870230640003,2024-10-17T10:00:00Z,825000,1650.00
1870230600054,2024-11-06T10:00:00Z,450000,450.00
1870230600018,2024-10-08T10:00:00Z,280000,420.00
1870230600005,2024-08-02T10:00:00Z,545000,545.00
1870230060000,2024-11-22T10:00:00Z,675000,1350.00
1870200750000,2024-08-27T10:00:00Z,875000,2187.50
1870200030000,2024-07-31T10:00:00Z,577000,57.00
1870180410000,2024-08-15T10:00:00Z,750000,1500.00
1870141350000,2024-10-04T10:00:00Z,700000,1400.00
1870141280000,2024-11-18T10:00:00Z,769000,1538.00
1870140450000,2024-09-30T10:00:00Z,579000,579.00
1870140200000,2024-07-23T10:00:00Z,470000,470.00
1870131340000,2024-09-20T10:00:00Z,315000,472.50
1870131330000,2024-09-20T10:00:00Z,325000,487.50
1870131290000,2024-07-16T10:00:00Z,480000,480.00
1870130090000,2024-08-28T10:00:00Z,835000,2087.50
1870120540000,2024-12-02T10:00:00Z,365000,547.50
1870120530000,2024-11-07T10:00:00Z,415000,415.00
1870120290000,2024-12-05T10:00:00Z,720000,1440.00
1870120130000,2024-09-30T10:00:00Z,530000,795.00
1870100220089,2024-11-15T10:00:00Z,625000,1250.00
1870100220079,2024-12-31T10:00:00Z,550000,550.00
1870100220046,2024-07-22T10:00:00Z,589000,589.00
1870100020042,2024-09-06T10:00:00Z,690000,1380.00
1870080970000,2024-12-26T10:00:00Z,369000,5530
1870080960000,2024-12-20T10:00:00Z,415983,624.00
1870080890000,2024-09-04T10:00:00Z,310000,465.00
1870080100149,2024-12-02T10:00:00Z,227000,227.00
1870060100002,2024-10-15T10:00:00Z,326388,489.60
1870050110026,2024-07-09T10:00:00Z,340000,510.00
1870050110026,2024-12-04T10:00:00Z,590000,580.00
1870050110013,2024-10-10T10:00:00Z,575000,575.00
1870040560000,2024-11-26T10:00:00Z,750000,1875.00
1870040110000,2024-11-26T10:00:00Z,600000,1500.00
1870030300002,2024-08-09T10:00:00Z,2000000,10000.00
1870030300001,2024-08-09T10:00:00Z,2000000,10000.00
1860270560000,2024-12-20T10:00:00Z,775000,ERROR
1860270320000,2024-10-01T10:00:00Z,775000,1550.00
1860261270000,2024-10-17T10:00:00Z,590000,580.00
1860261160000,2024-09-30T10:00:00Z,650000,1300.00
1860220470000,2024-07-08T10:00:00Z,630000,1575.00
1860220160000,2024-10-15T10:00:00Z,795000,1590.00
1860210550000,2024-12-30T10:00:00Z,666300,1332.60
1860210540000,2024-10-11T10:00:00Z,700000,1750.00
1860190300000,2024-09-06T10:00:00Z,880000,1760.00
1860160090000,2024-11-06T10:00:00Z,890000,1780.00
1860150210000,2024-07-03T10:00:00Z,760000,1900.00
1860100310000,2024-09-23T10:00:00Z,750000,1500.00
1860040090000,2024-10-29T10:00:00Z,425000,425.00
1860030210000,2024-10-04T10:00:00Z,390000,585.00
1850230560000,2024-10-25T10:00:00Z,565500,565.50
1850210440000,2024-08-26T10:00:00Z,200000,300.00
1850210380000,2024-11-08T10:00:00Z,735000,1470.00
1850200400000,2024-10-31T10:00:00Z,685000,1370.00
1850190800000,2024-09-10T10:00:00Z,998000,2495.00
1850180140000,2024-11-13T10:00:00Z,550000,825.00
1850170080411,2024-10-10T10:00:00Z,200500,200.50
1850170080272,2024-08-21T10:00:00Z,215000,215.00
1850170080231,2024-10-04T10:00:00Z,225000,ERROR
1850170080217,2024-07-05T10:00:00Z,240000,240.00
1850170080210,2024-09-30T10:00:00Z,255000,255.00
1850170080180,2024-10-02T10:00:00Z,250000,250.00
1850170080094,2024-07-31T10:00:00Z,216300,216.30
1850140150000,2024-11-18T10:00:00Z,598000,598.00
1850130330000,2024-08-27T10:00:00Z,470000,470.00
1850130160002,2024-10-25T10:00:00Z,685000,1370.00
1850110060000,2024-12-11T10:00:00Z,649000,1288.00
1850100170001,2024-09-16T10:00:00Z,831000,1662.00
1850100170001,2024-12-19T10:00:00Z,810000,1620.00
1850080190000,2024-11-14T10:00:00Z,450000,450.00
1850070520000,2024-07-12T10:00:00Z,800000,1600.00
1850070270001,2024-08-12T10:00:00Z,615000,1230.00
1850070120001,2024-08-23T10:00:00Z,650000,1300.00
1850070040001,2024-11-29T10:00:00Z,750000,1500.00
1850050050002,2024-09-25T10:00:00Z,718000,1795.00
1840291500111,2024-12-05T10:00:00Z,1621000,4863.00
1840291500088,2024-07-12T10:00:00Z,1950000,7800.00
1840291500087,2024-10-11T10:00:00Z,1775000,ERROR
1840291500033,2024-08-09T10:00:00Z,1500000,6000.00
1840270440000,2024-09-05T10:00:00Z,400000,ERROR
1840260570000,2024-11-22T10:00:00Z,485000,485.00
1840260320000,2024-12-05T10:00:00Z,495000,495.00
1840250310000,2024-11-01T10:00:00Z,260000,390.00
1840240380000,2024-11-27T10:00:00Z,400000,600.00
1840240010000,2024-07-08T10:00:00Z,5308557,37159.90
1840230150000,2024-07-08T10:00:00Z,5308557,37159.90
1840230140000,2024-07-08T10:00:00Z,5308557,37159.90
1840220070000,2024-08-29T10:00:00Z,625000,ERROR
1840210650000,2024-11-04T10:00:00Z,508000,762.09
1840210600000,2024-08-06T10:00:00Z,1350000,ERROR
1840210080002,2024-12-16T10:00:00Z,550000,550.00
1840160660000,2024-12-26T10:00:00Z,618000,1236.00
1840160370000,2024-07-26T10:00:00Z,637500,1275.00
1840160180002,2024-10-03T10:00:00Z,650000,1300.00
1840140730000,2024-08-06T10:00:00Z,525000,787.50
1840140240000,2024-07-31T10:00:00Z,689700,1379.40
1840130320000,2024-08-19T10:00:00Z,499000,499.00
1840130120001,2024-07-19T10:00:00Z,528000,52800
1840120450000,2024-08-23T10:00:00Z,452900,679.40
1840120230001,2024-12-10T10:00:00Z,400000,600.00
1840110370000,2024-11-27T10:00:00Z,950000,2375.00
1840110360000,2024-11-27T10:00:00Z,950000,2375.00
1840110120000,2024-11-27T10:00:00Z,950000,2375.00
1840090370000,2024-09-26T10:00:00Z,1510000,4530.00
1840080070000,2024-09-27T10:00:00Z,1375000,4125.00
1840070240000,2024-09-27T10:00:00Z,1375000,4125.00
1840070200000,2024-09-27T10:00:00Z,1375000,4125.00
1840070120000,2024-09-27T10:00:00Z,1375000,4125.00
1840060540000,2024-09-27T10:00:00Z,1375000,4125.00
1840060130000,2024-10-10T10:00:00Z,777000,1554.00
1840060010000,2024-10-10T10:00:00Z,777000,1554.00
1840050250000,2024-10-10T10:00:00Z,777000,1554.00
1840040140113,2024-07-08T10:00:00Z,330000,330.00
1840040140074,2024-11-27T10:00:00Z,300000,450.00
1840040140067,2024-09-17T10:00:00Z,332250,ERROR
1840040140065,2024-07-26T10:00:00Z,245000,367.50
1840030030000,2024-08-30T10:00:00Z,850000,1700.00
1840020770000,2024-07-08T10:00:00Z,10168354,101683.50
1840020760000,2024-07-08T10:00:00Z,5308557,37159.90
1840020750000,2024-07-08T10:00:00Z,10168354,101683.50
1840020740000,2024-07-08T10:00:00Z,10168354,101683.50
1840020670000,2024-07-08T10:00:00Z,4662638,32638.50
1840020640093,2024-08-30T10:00:00Z,879000,1758.00
1840020640070,2024-08-21T10:00:00Z,855000,1710.00
1840020640053,2024-11-25T10:00:00Z,830000,1960.00
1840020570000,2024-07-08T10:00:00Z,5308557,37159.90
1840020560000,2024-07-08T10:00:00Z,5308557,37159.90
1840020550000,2024-07-08T10:00:00Z,4662638,32638.50
1840020540000,2024-07-08T10:00:00Z,10168354,101683.50
1840020530000,2024-07-08T10:00:00Z,4662638,32638.50
1840020520000,2024-07-08T10:00:00Z,10168354,101683.50
1840020510000,2024-07-08T10:00:00Z,10168354,101683.50
1840020490498,2024-10-07T10:00:00Z,333000,333.00
1840020490493,2024-12-16T10:00:00Z,220000,220.00
1840020490345,2024-11-01T10:00:00Z,315000,315.00
1840020490338,2024-08-15T10:00:00Z,323000,323.00
1840020490328,2024-09-18T10:00:00Z,324000,324.00
1840020490252,2024-07-10T10:00:00Z,389000,389.00
1840020490242,2024-08-09T10:00:00Z,330000,330.00
1840020490211,2024-12-04T10:00:00Z,285000,285.00
1840020490130,2024-12-02T10:00:00Z,245000,245.00
1840020490107,2024-11-06T10:00:00Z,290000,290.00
1840020490097,2024-10-21T10:00:00Z,300000,450.00
1840020490044,2024-12-16T10:00:00Z,330000,330.00
1840020100529,2024-08-14T10:00:00Z,475000,475.00
1840020100498,2024-10-07T10:00:00Z,227000,227.00
1840020100442,2024-08-23T10:00:00Z,221000,221.00
1840020100350,2024-11-27T10:00:00Z,210000,210.00
1840020100348,2024-08-23T10:00:00Z,227000,227.00
1840020100300,2024-12-19T10:00:00Z,225750,225.80
1840020100283,2024-07-02T10:00:00Z,220000,220.00
1840020100259,2024-09-05T10:00:00Z,269000,269.00
1840020100205,2024-09-09T10:00:00Z,210000,315.00
1840020100179,2024-08-26T10:00:00Z,285000,285.00
1840020100163,2024-09-27T10:00:00Z,300000,300.00
1840020100155,2024-09-03T10:00:00Z,205000,307.50
1840020100152,2024-10-30T10:00:00Z,232250,348.40
1840020100026,2024-07-16T10:00:00Z,230000,230.00
1840020070000,2024-07-08T10:00:00Z,3536361,17681.80
1840020050000,2024-07-08T10:00:00Z,5308557,37159.90
1840010050024,2024-07-12T10:00:00Z,258000,ERROR
1840010050017,2024-12-24T10:00:00Z,247500,247.50
1830020120000,2024-07-15T10:00:00Z,1100000,4400.00
1750270100160,2024-09-06T10:00:00Z,405000,ERROR
1750270100159,2024-09-20T10:00:00Z,414000,414.00
1750240340000,2024-07-05T10:00:00Z,715000,1430.00
1750150120003,2024-07-17T10:00:00Z,740000,1480.00
1750140220000,2024-08-30T10:00:00Z,1278000,3834.00
1750140190000,2024-08-30T10:00:00Z,1278000,3834.00
1750130070000,2024-08-22T10:00:00Z,1230000,3680.00
1750130040000,2024-08-22T10:00:00Z,1230000,3680.00
1750120450000,2024-12-24T10:00:00Z,800000,1600.00
1750120150000,2024-11-08T10:00:00Z,1050000,3150.00
1750080100000,2024-07-26T10:00:00Z,1045000,3135.00
1750060120000,2024-10-25T10:00:00Z,850000,ERROR
1750060090000,2024-09-05T10:00:00Z,810000,1620.00
1750040750000,2024-12-13T10:00:00Z,1060000,3180.00
1750030760000,2024-12-12T10:00:00Z,307800,307.80
1750020380001,2024-10-08T10:00:00Z,660000,1320.00
1740220290000,2024-12-18T10:00:00Z,899500,1799.00
1740210560000,2024-08-30T10:00:00Z,800000,1600.00
1740190280000,2024-07-15T10:00:00Z,765000,1530.00
1740190060000,2024-08-22T10:00:00Z,686000,ERROR
1740180220000,2024-09-16T10:00:00Z,760000,1520.00
1740160590000,2024-09-17T10:00:00Z,830000,1960.00
1740160230003,2024-07-16T10:00:00Z,670000,1340.00
1740151540000,2024-10-31T10:00:00Z,661550,1323.10
1740151110000,2024-08-21T10:00:00Z,625000,1562.50
1740130650000,2024-07-19T10:00:00Z,620000,1550.00
1740110210000,2024-07-25T10:00:00Z,400000,400.00
1740110170000,2024-09-27T10:00:00Z,753000,1506.00
1740100390000,2024-11-08T10:00:00Z,725000,1450.00
1740090190001,2024-11-14T10:00:00Z,910000,1820.00
1740090020006,2024-09-17T10:00:00Z,580000,580.00
1740070120003,2024-08-28T10:00:00Z,229000,229.00
1740010260000,2024-11-01T10:00:00Z,835000,1670.00
1730180240000,2024-09-20T10:00:00Z,852000,1704.00
1730170890000,2024-08-06T10:00:00Z,633750,1584.40
1730170630000,2024-11-13T10:00:00Z,474000,474.00
1730160430000,2024-11-04T10:00:00Z,920000,1840.00
1730150730000,2024-08-15T10:00:00Z,660000,1320.00
1730150180000,2024-09-04T10:00:00Z,750000,1500.00
1730120140076,2024-09-11T10:00:00Z,385000,385.00
1730120140045,2024-08-29T10:00:00Z,380000,380.00
1730120140042,2024-11-22T10:00:00Z,284000,284.00
1730120140029,2024-08-22T10:00:00Z,365000,365.00
1730120140023,2024-08-26T10:00:00Z,360000,360.00
1730110040140,2024-09-04T10:00:00Z,295000,295.00
1730110040090,2024-11-13T10:00:00Z,295000,295.00
1730110040070,2024-07-23T10:00:00Z,250000,250.00
1730110040030,2024-12-19T10:00:00Z,290000,ERROR
1730110040019,2024-11-15T10:00:00Z,277320,277.30
1730100070000,2024-08-21T10:00:00Z,1045000,ERROR
1730080370000,2024-11-07T10:00:00Z,2300000,13800.00
1730050520000,2024-11-08T10:00:00Z,1229000,3687.00
1730040360011,2024-07-18T10:00:00Z,1006000,4024.00
1730040360010,2024-07-18T10:00:00Z,1006000,4024.00
1730020220000,2024-08-07T10:00:00Z,1150000,4600.00
1710100560000,2024-10-01T10:00:00Z,825000,1850.00
1710100050000,2024-08-02T10:00:00Z,900000,1800.00
1710060740000,2024-11-20T10:00:00Z,650000,1300.00
1710040200000,2024-10-24T10:00:00Z,821000,1642.00
1680130660006,2024-08-02T10:00:00Z,3360000,16800.00
1680130460000,2024-08-23T10:00:00Z,3250000,16250.00
1680130130000,2024-08-02T10:00:00Z,3360000,16800.00
1680110580064,2024-10-31T10:00:00Z,585000,585.00
1680110580011,2024-10-29T10:00:00Z,508000,508.00
1680110570003,2024-12-26T10:00:00Z,310000,465.00
1680110540010,2024-09-18T10:00:00Z,360000,360.00
1680110420041,2024-09-18T10:00:00Z,915000,1830.00
1680110270014,2024-07-05T10:00:00Z,417000,417.00
1680110260027,2024-12-11T10:00:00Z,412500,412.50
1680110260026,2024-08-13T10:00:00Z,420000,630.00
1680110220000,2024-08-15T10:00:00Z,1222337,3667.01
1680110140007,2024-11-07T10:00:00Z,685000,1370.00
1680110010004,2024-08-02T10:00:00Z,530000,530.00
1680090010041,2024-11-20T10:00:00Z,649000,1622.50
1680090010020,2024-11-20T10:00:00Z,1000000,3000.00
1680090010002,2024-08-21T10:00:00Z,715000,ERROR
1670170170000,2024-08-26T10:00:00Z,1155000,3465.00
1670150110000,2024-10-29T10:00:00Z,1550000,6200.00
1670110190000,2024-07-17T10:00:00Z,1210000,3630.00
1670080680000,2024-10-04T10:00:00Z,1280000,3840.00
1670080560000,2024-09-18T10:00:00Z,1303000,3909.00
1670070290000,2024-09-26T10:00:00Z,1300000,3900.00
1670050330000,2024-10-29T10:00:00Z,978000,1956.00
1670020340004,2024-10-07T10:00:00Z,600000,60000
1660340600000,2024-08-27T10:00:00Z,650000,1300.00
1660340390000,2024-08-12T10:00:00Z,900000,1800.00
1660290450000,2024-08-15T10:00:00Z,200000,200.00
1660280240000,2024-07-17T10:00:00Z,1250000,5000.00
1660250100001,2024-10-31T10:00:00Z,1200000,4800.00
1660210220000,2024-09-18T10:00:00Z,950000,1900.00
1660200250000,2024-08-14T10:00:00Z,490000,480.00
1660180220001,2024-07-24T10:00:00Z,900000,2250.00
1660050080000,2024-09-27T10:00:00Z,915000,1830.00
1660030380000,2024-08-05T10:00:00Z,1250000,3750.00
1660030370000,2024-08-05T10:00:00Z,1250000,3750.00
1660030100001,2024-09-27T10:00:00Z,1525000,4575.00
1650040070000,2024-09-13T10:00:00Z,3800000,19000.00
1650040060000,2024-11-14T10:00:00Z,2721800,13609.00
1650010330004,2024-10-10T10:00:00Z,4200000,29400.00
1640030210028,2024-09-25T10:00:00Z,1150000,4600.00
1640030210015,2024-10-10T10:00:00Z,2854000,14270.00
1640030210014,2024-10-10T10:00:00Z,2854000,14270.00
1640020010000,2024-11-21T10:00:00Z,20902167,261277.10
1640020010000,2024-11-21T10:00:00Z,5378575,45717.90
1640020010000,2024-11-21T10:00:00Z,4451622,37838.80
1640020010000,2024-11-21T10:00:00Z,5413207,46012.30
1640020010000,2024-11-21T10:00:00Z,3854429,23126.60
1610040980000,2024-11-20T10:00:00Z,6500000,58500.00
1610040570000,2024-07-24T10:00:00Z,4400000,30800.00
1610030640000,2024-09-12T10:00:00Z,2200000,13200.00
1590250720000,2024-10-11T10:00:00Z,2817500,14087.50
1590230200000,2024-11-15T10:00:00Z,2350000,14100.00
1590200630000,2024-12-19T10:00:00Z,6250000,68750.00
1590200580000,2024-10-04T10:00:00Z,700000,1400.00
1590200210000,2024-08-05T10:00:00Z,3550000,21300.00
1590200170000,2024-08-05T10:00:00Z,3550000,21300.00
1590170450000,2024-08-01T10:00:00Z,2300000,13800.00
1590100090001,2024-08-13T10:00:00Z,1556000,4668.00
1590030350000,2024-07-19T10:00:00Z,3100000,18600.00
1590010900000,2024-10-04T10:00:00Z,2780000,16680.00
1580050850002,2024-12-27T10:00:00Z,1375000,4125.00
1580050510000,2024-10-18T10:00:00Z,1520000,6080.00
1570060300000,2024-08-02T10:00:00Z,1304768,3914.30
1570060290000,2024-08-02T10:00:00Z,2038786,10193.90
1570060280000,2024-08-02T10:00:00Z,560633,560.60
1570030640000,2024-08-23T10:00:00Z,3000000,18000.00
1570030640000,2024-11-15T10:00:00Z,3020000,18120.00
1570010560000,2024-08-02T10:00:00Z,2899343,76.60
1570010550000,2024-08-02T10:00:00Z,2327512,11637.60
1570010520000,2024-08-02T10:00:00Z,9902819,89125.40
1570010490000,2024-08-02T10:00:00Z,1124429,3373.30
1570010470000,2024-08-02T10:00:00Z,1295698,3887.10
1570010340000,2024-08-02T10:00:00Z,405312,405.30
1570010290148,2024-11-08T10:00:00Z,1080000,3240.00
1570010290108,2024-07-15T10:00:00Z,1700000,6800.00
1570010290108,2024-10-07T10:00:00Z,1721105,6884.40
1570010290021,2024-11-08T10:00:00Z,1650000,6600.00
1570010290020,2024-10-04T10:00:00Z,975000,2437.50
1570010270153,2024-08-26T10:00:00Z,400000,600.00
1570010270149,2024-09-26T10:00:00Z,1330000,5320.00
1570010270121,2024-10-04T10:00:00Z,1500000,6000.00
1570010270103,2024-09-23T10:00:00Z,1425000,4275.00
1570010270085,2024-10-01T10:00:00Z,1400000,5600.00
1570010270055,2024-10-10T10:00:00Z,795000,1580.00
1570010270042,2024-12-10T10:00:00Z,1250000,5000.00
1570010270010,2024-12-06T10:00:00Z,1400000,5600.00
1570010050000,2024-08-02T10:00:00Z,941754,1883.50
1560110010011,2024-08-30T10:00:00Z,1110000,3330.00
1560101670000,2024-07-10T10:00:00Z,875000,1750.00
1560100700000,2024-09-10T10:00:00Z,1015000,3045.00
1560091120000,2024-12-16T10:00:00Z,875000,1750.00
1560090290000,2024-07-18T10:00:00Z,790000,1580.00
1560050020005,2024-07-18T10:00:00Z,1700000,6800.00
1560030610000,2024-08-02T10:00:00Z,560633,560.60
1560030600000,2024-08-02T10:00:00Z,560633,560.60
1560030590000,2024-08-02T10:00:00Z,2899343,14496.70
1560030580000,2024-08-02T10:00:00Z,1752556,5257.70
1560030570000,2024-08-02T10:00:00Z,560633,560.60
1560030550000,2024-08-02T10:00:00Z,3681022,18405.10
1560030540000,2024-08-02T10:00:00Z,560633,560.60
1560030430000,2024-08-02T10:00:00Z,560633,560.60
1560020540013,2024-08-09T10:00:00Z,3000000,18000.00
1560010820003,2024-07-11T10:00:00Z,400000,600.00
1560010820002,2024-07-11T10:00:00Z,400000,600.00
1560010820001,2024-07-11T10:00:00Z,200000,300.00
1550150280001,2024-10-11T10:00:00Z,650000,1300.00
1550140450000,2024-09-06T10:00:00Z,1730000,6920.00
1550110720000,2024-12-30T10:00:00Z,1998000,5994.00
1550010520000,2024-10-03T10:00:00Z,560000,560.00
1540190310000,2024-12-09T10:00:00Z,1075000,3225.00
1540160200000,2024-07-25T10:00:00Z,585000,877.50
1540160180003,2024-11-22T10:00:00Z,1200000,3600.00
1540130200001,2024-11-01T10:00:00Z,595000,595.00
1540130040000,2024-07-19T10:00:00Z,1365000,4095.00
1540120390002,2024-11-29T10:00:00Z,1368000,5472.00
1540110340000,2024-08-02T10:00:00Z,1540000,4620.00
1540110100000,2024-07-19T10:00:00Z,453000,679.50
1540110060001,2024-08-12T10:00:00Z,760000,1520.00
1540050260004,2024-09-30T10:00:00Z,709117,1772.80
1540030410000,2024-12-26T10:00:00Z,640000,1280.00
1540030350000,2024-10-11T10:00:00Z,1495000,4485.00
1540030090000,2024-10-22T10:00:00Z,457833,686.70
1540020350000,2024-10-11T10:00:00Z,960000,2400.00
1540010480000,2024-08-09T10:00:00Z,615000,1537.50
1530140600000,2024-07-26T10:00:00Z,885000,1770.00
1530130290000,2024-07-02T10:00:00Z,1300000,5200.00
1530130180000,2024-11-06T10:00:00Z,1120000,3360.00
1530090960001,2024-08-30T10:00:00Z,2520000,15120.00
1530090950001,2024-08-30T10:00:00Z,2520000,15120.00
1530090940001,2024-08-30T10:00:00Z,2520000,15120.00
1530090790002,2024-12-31T10:00:00Z,600000,1500.00
1530090790001,2024-12-31T10:00:00Z,600000,1500.00
1530090780002,2024-12-31T10:00:00Z,600000,1500.00
1530090780001,2024-12-31T10:00:00Z,600000,1500.00
1530090770002,2024-12-31T10:00:00Z,600000,1500.00
1530090770001,2024-12-31T10:00:00Z,600000,1500.00
1530090760002,2024-12-31T10:00:00Z,570000,855.00
1530090760001,2024-12-31T10:00:00Z,570000,855.00
1530090560000,2024-10-15T10:00:00Z,435000,435.00
1530080020091,2024-12-06T10:00:00Z,410000,410.00
1530080020090,2024-09-18T10:00:00Z,400000,600.00
1530080020076,2024-11-20T10:00:00Z,500000,750.00
1530080020030,2024-07-02T10:00:00Z,460000,690.00
1530080020030,2024-08-30T10:00:00Z,460000,69000
1530080010095,2024-07-01T10:00:00Z,250000,375.00
1530080010092,2024-08-08T10:00:00Z,210000,210.00
1530080010067,2024-12-06T10:00:00Z,210000,210.00
1530080010054,2024-12-04T10:00:00Z,230000,230.00
1530080010052,2024-12-16T10:00:00Z,212000,212.00
1530060570002,2024-07-12T10:00:00Z,1250000,5000.00
1530060080002,2024-11-29T10:00:00Z,1200000,4800.00
1530020430000,2024-09-10T10:00:00Z,850000,1700.00
1510140390001,2024-10-04T10:00:00Z,1050000,3150.00
1510140300002,2024-07-30T10:00:00Z,1515000,4545.00
1510090470000,2024-09-16T10:00:00Z,531662,531.60
1510050040049,2024-07-05T10:00:00Z,460000,460.00
1510050040043,2024-12-20T10:00:00Z,409500,409.50
1510050040014,2024-07-29T10:00:00Z,310000,310.00
1510030390000,2024-07-17T10:00:00Z,1185000,3555.00
1510030380000,2024-12-13T10:00:00Z,1050000,3150.00
1510030370000,2024-12-27T10:00:00Z,746117,1865.30
1510020010000,2024-11-27T10:00:00Z,1495000,5980.00
1480040030000,2024-10-04T10:00:00Z,264542,264.50
1480040030000,2024-10-04T10:00:00Z,211458,211.40
1470690380000,2024-08-07T10:00:00Z,1676000,5028.00
1470680470000,2024-10-21T10:00:00Z,1698000,5034.00
1470680100000,2024-10-31T10:00:00Z,1400000,5600.00
1470680030000,2024-12-12T10:00:00Z,900000,ERROR
1470650230000,2024-10-01T10:00:00Z,940000,1880.00
1470620270000,2024-10-02T10:00:00Z,1150000,3450.00
1470610700000,2024-07-26T10:00:00Z,482882,72430
1470580240000,2024-07-16T10:00:00Z,879000,1758.00
1470570410000,2024-09-16T10:00:00Z,1350000,4050.00
1470560430000,2024-08-12T10:00:00Z,1225000,4900.00
1470550250000,2024-12-24T10:00:00Z,1025000,3075.00
1470520860000,2024-08-01T10:00:00Z,1600000,4800.00
1470520670000,2024-07-08T10:00:00Z,865000,2162.50
1470520080000,2024-11-08T10:00:00Z,1150000,3450.00
1470470050000,2024-07-02T10:00:00Z,975000,2437.50
1470450190001,2024-09-09T10:00:00Z,370000,370.00
1470450040000,2024-12-16T10:00:00Z,1230000,ERROR
1470440450000,2024-07-19T10:00:00Z,1320000,3960.00
1470440130000,2024-07-30T10:00:00Z,1100000,4400.00
1470370230001,2024-11-18T10:00:00Z,799000,1588.00
1470360210000,2024-11-07T10:00:00Z,1133000,ERROR
1470340310000,2024-08-09T10:00:00Z,1290000,3870.00
1470340220000,2024-10-25T10:00:00Z,1647000,4941.00
1470330230000,2024-10-01T10:00:00Z,2825000,14125.00
1470330150001,2024-08-30T10:00:00Z,200000,200.00
1470280230000,2024-08-09T10:00:00Z,300000,300.00
1470270050000,2024-07-24T10:00:00Z,2800000,1400.00
1470270040000,2024-07-24T10:00:00Z,2800000,1400.00
1470220190000,2024-07-12T10:00:00Z,318000,477.00
1470220160000,2024-10-25T10:00:00Z,1530000,4580.00
1470200170000,2024-11-29T10:00:00Z,650000,1625.00
1470190140000,2024-09-13T10:00:00Z,1600000,4800.00
1470170250000,2024-11-01T10:00:00Z,1200000,3600.00
1470040340090,2024-11-04T10:00:00Z,810000,1620.00
